event_date,phone_is_null,is_military,is_phone_lokal,is_phone_ru,category,is_transit,is_single_signal,echelon,devices
2025-08-29,False,False,True,False,disapeared,False,True,2,246
2025-08-30,False,False,False,True,departed,True,False,3,70
2025-08-23,False,False,False,True,constant,False,False,3,991
2025-08-23,False,False,True,False,arrived,False,False,0,46
2025-07-08,False,False,False,True,departed,False,False,2,88
2025-09-01,False,False,True,False,constant,True,False,0,161
2025-09-01,False,False,True,False,arrived,True,False,3,41
2025-07-02,False,False,True,False,departed,True,False,1,2235
2025-09-14,False,False,False,True,departed,True,False,2,428
2025-08-28,False,False,True,False,arrived,False,False,3,33
2025-07-06,False,False,False,True,new,True,False,2,2859
2025-09-13,False,False,True,False,departed,True,False,2,2531
2025-09-13,False,False,True,False,arrived,True,False,2,2868
2025-07-06,False,False,False,False,disapeared,False,False,0,9
2025-09-15,False,False,False,False,new,False,True,3,1
2025-09-05,False,False,True,False,disapeared,True,False,3,14
2025-09-21,False,False,False,True,constant,False,False,3,1051
2025-09-19,False,False,False,True,constant,False,False,3,1332
2025-09-18,False,False,True,False,disapeared,False,True,3,96
2025-08-09,False,False,False,True,constant,True,False,2,10
2025-08-17,False,False,False,True,constant,False,False,3,16
2025-07-19,False,True,True,False,new,True,False,1,9
2025-07-09,False,True,False,True,disapeared,True,False,3,5
2025-08-29,False,True,False,True,new,False,False,0,129
2025-08-25,False,True,False,True,arrived,True,False,2,47
2025-07-02,False,True,False,True,departed,False,False,0,7
2025-08-28,False,True,False,True,disapeared,False,False,3,19
2025-09-10,False,True,False,True,disapeared,False,False,0,107
2025-07-03,False,True,False,True,departed,True,False,2,40
2025-09-04,False,True,False,True,departed,True,False,2,33
2025-09-17,False,True,False,True,new,True,False,0,13
2025-09-20,False,True,False,True,disapeared,True,False,0,20
2025-08-17,False,True,False,True,new,False,True,0,47
2025-08-07,False,False,False,True,constant,False,False,1,1549
2025-07-19,False,False,False,True,new,False,True,0,354
2025-08-04,False,False,True,False,disapeared,False,False,2,1034
2025-08-07,False,False,True,False,disapeared,True,False,2,1445
2025-08-07,False,False,True,False,constant,True,False,3,58
2025-08-07,False,False,True,False,disapeared,False,False,0,348
2025-07-20,False,False,False,True,new,True,False,0,336
2025-08-21,False,False,True,False,constant,False,False,1,2542
2025-08-21,False,False,True,False,new,True,False,0,344
2025-07-11,False,False,False,True,constant,True,False,2,630
2025-07-07,False,False,True,False,arrived,False,False,3,92
2025-08-21,False,False,False,True,arrived,True,False,2,607
2025-08-19,True,False,False,True,arrived,False,False,0,73
2025-08-03,False,False,False,False,constant,False,False,0,48
2025-09-06,False,False,True,False,constant,True,False,1,651
2025-08-22,False,False,True,False,new,True,False,3,40
2025-08-20,False,False,True,False,departed,False,False,0,70
2025-08-29,False,False,True,False,new,True,False,2,857
2025-07-16,False,False,True,False,new,False,True,0,20
2025-07-29,False,False,True,False,new,False,False,2,701
2025-08-25,True,False,False,True,constant,False,False,0,338
2025-09-01,False,False,True,False,new,True,False,2,641
2025-08-06,False,False,False,True,arrived,False,False,1,22
2025-08-31,False,False,True,False,disapeared,True,False,2,685
2025-07-29,True,False,False,True,arrived,True,False,0,10
2025-09-08,False,False,False,True,arrived,False,False,0,37
2025-09-07,False,False,False,True,constant,False,False,2,5698
2025-07-04,False,False,False,True,new,False,False,3,707
2025-09-09,False,False,True,False,arrived,False,False,1,34
2025-09-03,False,False,False,True,new,False,True,0,264
2025-07-03,False,False,True,False,departed,True,False,3,107
2025-09-21,True,False,False,True,disapeared,True,False,0,191
2025-09-21,False,False,False,True,disapeared,True,False,1,169
2025-09-18,False,False,False,True,disapeared,True,False,0,232
2025-09-20,False,False,False,True,disapeared,True,False,2,1681
2025-09-20,False,False,True,False,disapeared,True,False,2,536
2025-08-10,False,False,True,False,arrived,True,False,2,1277
2025-08-14,False,False,False,True,new,False,True,2,693
2025-08-12,False,False,True,False,arrived,True,False,0,207
2025-08-10,False,False,True,False,departed,True,False,0,407
2025-08-09,False,False,True,False,new,True,False,3,32
2025-07-24,False,True,False,True,departed,True,False,1,9
2025-07-13,False,True,False,True,new,False,True,3,9
2025-07-18,False,True,True,False,arrived,True,False,1,4
2025-08-04,False,True,False,True,departed,True,False,0,9
2025-08-20,False,True,False,True,disapeared,False,False,1,45
2025-07-09,False,True,False,True,departed,True,False,3,4
2025-08-25,False,True,False,True,new,True,False,1,31
2025-09-02,False,True,False,True,new,False,False,2,139
2025-09-07,False,True,False,True,new,False,True,1,12
2025-09-07,False,True,False,True,disapeared,False,False,0,113
2025-07-06,False,True,False,True,new,False,False,0,204
2025-09-03,False,True,False,True,constant,True,False,2,32
2025-09-14,False,True,False,True,disapeared,False,True,3,10
2025-07-20,False,False,False,True,disapeared,False,False,1,699
2025-07-27,False,False,True,False,departed,True,False,1,1623
2025-07-14,False,False,False,True,new,False,False,1,528
2025-07-20,False,False,False,True,departed,True,False,2,589
2025-07-19,False,False,False,True,disapeared,True,False,1,297
2025-07-20,False,False,False,True,disapeared,True,False,0,233
2025-07-18,False,False,True,False,new,False,False,3,165
2025-07-25,False,False,False,True,departed,True,False,2,569
2025-08-07,False,False,True,False,new,False,True,3,110
2025-07-31,False,False,False,True,disapeared,False,True,1,98
2025-07-31,False,False,True,False,disapeared,False,False,2,666
2025-08-22,False,False,False,True,arrived,True,False,1,286
2025-07-09,True,False,False,True,constant,False,False,0,212
2025-08-28,False,False,False,True,disapeared,False,True,2,498
2025-08-21,False,False,False,True,new,True,False,1,310
2025-08-21,False,False,True,False,constant,True,False,3,59
2025-07-30,False,False,False,True,new,True,False,1,306
2025-07-09,False,False,False,True,departed,True,False,1,215
2025-07-17,False,False,False,True,new,False,False,2,2424
2025-07-28,False,False,False,True,new,False,True,2,276
2025-07-16,False,False,False,True,constant,False,False,1,1796
2025-07-08,False,False,True,False,disapeared,True,False,1,681
2025-07-17,False,False,False,True,arrived,True,False,1,168
2025-08-20,False,False,True,False,arrived,True,False,0,997
2025-08-20,False,False,True,False,disapeared,True,False,0,315
2025-09-06,False,False,True,False,arrived,True,False,1,2185
2025-07-15,False,False,True,False,departed,False,False,2,421
2025-07-15,False,False,True,False,disapeared,True,False,0,922
2025-08-20,False,False,True,False,disapeared,True,False,1,730
2025-07-10,True,False,False,True,new,True,False,0,86
2025-09-05,False,False,False,True,departed,True,False,1,151
2025-08-29,False,False,False,True,arrived,True,False,2,621
2025-08-30,True,False,False,True,departed,True,False,0,24
2025-08-26,False,False,False,True,new,False,False,0,781
2025-08-08,False,False,False,True,new,True,False,2,194
2025-08-08,False,False,True,False,new,True,False,2,565
2025-08-31,False,False,False,True,arrived,True,False,2,593
2025-09-07,False,False,True,False,departed,True,False,1,1510
2025-09-07,False,False,True,False,constant,True,False,2,1961
2025-07-06,False,False,False,True,new,False,False,0,1348
2025-09-23,True,False,False,True,new,False,False,0,1180
2025-09-12,False,False,True,False,arrived,False,False,3,26
2025-09-17,False,False,False,True,constant,False,False,2,6178
2025-09-11,False,False,False,True,new,False,True,0,220
2025-09-16,False,False,True,False,departed,True,False,3,51
2025-09-19,False,False,False,True,constant,False,False,2,5465
2025-09-22,False,False,False,True,departed,True,False,2,353
2025-09-22,False,False,True,False,disapeared,True,False,0,168
2025-09-19,False,False,True,False,new,False,True,0,15
2025-08-14,False,False,False,True,new,False,False,2,646
2025-08-14,False,False,False,True,disapeared,False,False,2,649
2025-08-17,False,False,False,True,constant,False,False,0,971
2025-08-11,False,False,False,True,disapeared,False,True,0,244
2025-08-09,True,False,False,True,departed,False,False,0,21
2025-07-19,False,True,False,True,new,False,False,2,118
2025-07-27,False,True,True,False,constant,False,False,1,9
2025-07-21,False,True,False,True,new,True,False,1,15
2025-07-17,False,True,False,True,disapeared,False,True,1,29
2025-09-06,False,True,False,True,constant,False,False,0,459
2025-08-01,False,True,False,True,disapeared,False,False,3,43
2025-07-15,False,True,False,True,constant,False,False,3,70
2025-08-26,False,True,False,True,departed,False,False,2,7
2025-09-06,False,True,True,False,arrived,True,False,1,4
2025-09-05,False,True,False,True,disapeared,True,False,2,33
2025-08-11,False,True,False,True,new,False,True,1,16
2025-07-26,False,False,False,True,disapeared,True,False,1,334
2025-07-19,False,False,False,True,arrived,True,False,1,209
2025-07-14,False,False,False,True,disapeared,True,False,1,474
2025-07-14,False,False,False,True,constant,False,False,2,5347
2025-07-18,False,False,False,True,departed,False,False,2,187
2025-07-20,False,False,True,False,disapeared,False,False,2,1127
2025-07-28,False,False,True,False,new,True,False,1,1951
2025-07-14,True,False,False,True,new,False,True,0,690
2025-08-05,True,False,False,True,disapeared,True,False,0,66
2025-07-25,False,False,True,False,disapeared,False,True,1,40
2025-08-22,False,False,True,False,new,False,False,1,771
2025-07-09,False,False,True,False,disapeared,False,True,3,173
2025-08-28,False,False,True,False,disapeared,True,False,0,280
2025-08-21,False,False,False,True,disapeared,False,True,0,404
2025-07-07,False,False,True,False,disapeared,True,False,1,1176
2025-07-26,False,False,False,True,new,False,True,1,120
2025-07-17,False,False,False,True,constant,False,False,1,1811
2025-08-20,False,False,False,True,new,False,False,1,655
2025-07-10,False,False,False,True,constant,True,False,0,137
2025-08-30,False,False,True,False,departed,True,False,1,2474
2025-08-30,False,False,False,True,disapeared,False,False,1,748
2025-08-26,False,False,True,False,new,True,False,1,556
2025-07-09,False,False,False,True,departed,True,False,0,84
2025-07-08,False,False,False,True,departed,True,False,0,87
2025-08-23,False,False,True,False,disapeared,True,False,3,34
2025-08-08,False,False,False,True,disapeared,True,False,0,260
2025-09-04,False,False,True,False,disapeared,False,True,1,55
2025-09-02,False,False,False,True,new,True,False,0,324
2025-08-18,False,False,False,True,constant,False,False,0,1980
2025-07-02,False,False,False,True,arrived,True,False,0,80
2025-09-23,False,False,False,True,disapeared,False,True,2,444
2025-09-13,True,False,False,True,disapeared,False,False,0,791
2025-09-03,False,False,False,True,constant,False,False,0,3019
2025-09-03,False,False,True,False,disapeared,False,True,1,56
2025-09-04,True,False,False,True,departed,True,False,0,123
2025-07-03,False,False,False,False,new,False,False,0,5
2025-09-16,False,False,False,True,new,False,False,0,670
2025-09-18,False,False,True,False,departed,False,False,2,156
2025-09-21,True,False,False,True,arrived,False,False,0,50
2025-08-14,False,False,False,True,constant,False,False,2,692
2025-08-17,True,False,False,True,disapeared,False,True,0,931
2025-07-24,False,True,False,True,departed,False,False,0,8
2025-07-23,False,True,False,True,disapeared,False,False,2,122
2025-07-26,False,True,True,False,new,True,False,1,11
2025-07-26,False,True,False,True,departed,True,False,1,11
2025-08-02,False,True,False,True,constant,True,False,3,3
2025-07-09,False,True,False,True,disapeared,False,False,0,79
2025-08-25,False,True,False,True,disapeared,False,True,1,19
2025-09-07,False,True,False,True,departed,False,False,2,5
2025-09-01,False,True,False,True,disapeared,True,False,0,37
2025-09-03,False,True,False,True,arrived,False,False,2,10
2025-09-15,False,True,False,True,constant,True,False,2,39
2025-09-04,False,True,False,True,disapeared,True,False,2,38
2025-09-12,False,True,False,True,arrived,False,False,2,8
2025-09-20,False,True,False,True,arrived,True,False,1,13
2025-09-20,False,True,False,True,constant,True,False,1,20
2025-08-09,False,True,False,True,disapeared,True,False,0,7
2025-08-13,False,True,False,True,new,False,False,1,9
2025-08-17,False,True,True,False,new,True,False,1,2
2025-09-03,False,True,False,True,new,False,True,0,24
2025-08-05,False,False,True,False,disapeared,True,False,1,2338
2025-07-18,False,False,True,False,new,True,False,1,3069
2025-07-18,True,False,False,True,constant,False,False,0,736
2025-08-04,False,False,False,True,constant,False,False,3,1604
2025-07-14,False,False,True,False,disapeared,False,False,1,1080
2025-07-14,False,False,True,False,constant,True,False,0,510
2025-08-02,False,False,False,True,disapeared,False,False,1,684
2025-08-03,False,False,False,True,new,False,True,2,337
2025-07-23,False,False,False,True,departed,False,False,0,39
2025-07-14,False,False,False,True,new,True,False,3,95
2025-08-01,False,False,True,False,arrived,True,False,2,4092
2025-08-19,False,False,True,False,departed,False,False,1,173
2025-07-14,False,False,False,False,arrived,True,False,0,8
2025-07-11,False,False,False,True,departed,True,False,1,194
2025-07-09,False,False,True,False,new,False,False,0,152
2025-08-28,False,False,False,True,constant,False,False,3,1584
2025-08-21,False,False,False,True,departed,True,False,2,658
2025-07-27,False,False,False,True,arrived,True,False,0,123
2025-08-20,False,False,False,True,disapeared,False,True,2,685
2025-08-21,True,False,False,True,departed,True,False,0,10
2025-07-10,False,False,True,False,departed,True,False,3,136
2025-07-10,False,False,True,False,departed,False,False,0,49
2025-09-05,False,False,True,False,new,False,True,3,123
2025-08-20,False,False,False,True,arrived,False,False,3,32
2025-08-30,False,False,False,True,arrived,True,False,3,66
2025-07-29,False,False,False,True,departed,True,False,0,113
2025-08-25,True,False,False,True,disapeared,False,False,0,638
2025-08-08,False,False,True,False,arrived,False,False,2,380
2025-08-31,False,False,False,False,constant,False,False,0,57
2025-07-02,False,False,False,True,new,False,True,3,215
